sales_key,customer_key,product_key,region_key,date_key,order_id,ship_date,ship_mode,sales,quantity,discount,profit,delivery_days,shipping_speed,profit_margin_pct,estimated_cost,discount_bucket,loss_flag
8192,489,432,511,1089,US-2025-104731,2025-07-27,Standard Class,271.96,4,0.0,67.99000000000001,6,Slow,25.000000000000007,203.96999999999997,No Discount,0
8193,593,1767,160,1089,US-2025-158505,2025-07-21,Same Day,71.92800000000001,9,0.2,6.293699999999998,0,Fast,8.749999999999995,65.63430000000001,Low,0
8194,753,1397,152,1089,US-2025-160465,2025-07-26,Standard Class,210.564,6,0.4,-52.64099999999999,5,Medium,-24.999999999999996,263.205,Medium,1
8195,35,631,46,1090,US-2025-106551,2025-07-27,Standard Class,526.3439999999999,4,0.3,-75.19199999999998,5,Medium,-14.285714285714285,601.536,Medium,1
8196,479,326,59,1090,US-2025-109750,2025-07-28,Standard Class,29.97,3,0.0,14.0859,6,Slow,47.0,15.884099999999998,No Discount,0
8197,89,806,539,1091,US-2025-110940,2025-07-28,Standard Class,121.536,4,0.2,15.19199999999998,5,Medium,12.499999999999984,106.34400000000002,Low,0
8198,357,1469,617,1091,US-2025-169320,2025-07-25,Second Class,11.68,2,0.0,5.489599999999999,2,Fast,47.0,6.1904,No Discount,0
8199,87,437,59,1091,US-2025-117240,2025-07-28,Standard Class,13.128,3,0.2,4.266599999999999,5,Medium,32.49999999999999,8.861400000000001,Low,0
8200,41,1467,188,1091,US-2025-125367,2025-07-30,Standard Class,13.919999999999998,3,0.2,4.3500000000000005,7,Slow,31.250000000000007,9.569999999999997,Low,0
8201,471,138,126,1091,US-2025-133718,2025-07-26,First Class,15.192,3,0.2,5.507099999999999,3,Medium,36.24999999999999,9.6849,Low,0
8202,388,1122,98,1091,US-2025-103506,2025-07-27,Standard Class,41.4,4,0.0,19.872,4,Medium,48.00000000000001,21.528,No Discount,0
8203,471,64,126,1091,US-2025-133718,2025-07-26,First Class,58.32000000000001,9,0.0,27.9936,3,Medium,47.99999999999999,30.326400000000007,No Discount,0
8204,713,197,159,1091,US-2025-101721,2025-07-27,Standard Class,63.312,3,0.2,20.576399999999996,4,Medium,32.49999999999999,42.735600000000005,Low,0
8205,683,111,360,1091,US-2025-118346,2025-07-24,First Class,399.95,5,0.0,143.982,1,Fast,36.0,255.968,No Discount,0
8206,357,370,617,1091,US-2025-169320,2025-07-25,Second Class,159.75,5,0.0,11.182499999999996,2,Fast,6.999999999999998,148.5675,No Discount,0
8207,545,389,71,1092,US-2025-135013,2025-07-24,Same Day,2399.96,5,0.2,839.9860000000001,0,Fast,35.0,1559.974,Low,0
8208,411,1408,3,1093,US-2025-121293,2025-07-28,Second Class,20.096000000000004,4,0.2,3.0143999999999984,3,Medium,14.999999999999988,17.081600000000005,Low,0
8209,411,1719,3,1093,US-2025-121293,2025-07-28,Second Class,138.588,1,0.4,-34.64699999999999,3,Medium,-24.999999999999993,173.235,Medium,1
8210,732,635,78,1093,US-2025-167549,2025-07-27,First Class,298.116,6,0.3,-4.258800000000036,2,Fast,-1.4285714285714408,302.37480000000005,Medium,1
8211,752,1745,198,1093,US-2025-169810,2025-07-31,Standard Class,20.23,7,0.0,9.5081,6,Slow,47.0,10.7219,No Discount,0
8212,122,1393,17,1093,US-2025-125640,2025-07-29,Standard Class,3.3040000000000003,1,0.2,1.0738,4,Medium,32.5,2.2302,Low,0
8213,411,778,3,1093,US-2025-121293,2025-07-28,Second Class,20.736000000000004,4,0.2,7.2576,3,Medium,34.99999999999999,13.478400000000004,Low,0
8214,411,1585,3,1093,US-2025-121293,2025-07-28,Second Class,259.9200000000001,5,0.2,-25.992000000000004,3,Medium,-10.0,285.9120000000001,Low,1
8215,411,1520,3,1093,US-2025-121293,2025-07-28,Second Class,37.752,3,0.2,4.247099999999994,3,Medium,11.249999999999984,33.504900000000006,Low,0
8216,442,1049,89,1094,US-2025-167318,2025-08-01,Standard Class,362.352,3,0.2,45.293999999999954,6,Slow,12.49999999999999,317.058,Low,0
8217,442,1395,89,1094,US-2025-167318,2025-08-01,Standard Class,1649.95,5,0.0,659.98,6,Slow,40.0,989.97,No Discount,0
8218,685,99,75,1095,US-2025-107209,2025-08-01,Second Class,194.848,4,0.2,12.177999999999985,5,Medium,6.249999999999992,182.67,Low,0
8219,113,694,73,1095,US-2025-123239,2025-07-31,Second Class,91.032,3,0.2,-2.275800000000011,4,Medium,-2.500000000000012,93.3078,Low,1
8220,389,1103,56,1095,US-2025-133046,2025-08-01,Second Class,23.88,3,0.0,10.5072,5,Medium,44.0,13.3728,No Discount,0
8221,796,651,64,1095,US-2025-108791,2025-07-31,Standard Class,14.89,1,0.0,4.020300000000001,4,Medium,27.0,10.8697,No Discount,0
8222,389,1463,56,1095,US-2025-133046,2025-08-01,Second Class,12.96,2,0.0,6.2208000000000006,5,Medium,48.00000000000001,6.7392,No Discount,0
8223,389,538,56,1095,US-2025-133046,2025-08-01,Second Class,26.2,4,0.0,12.052,5,Medium,46.0,14.148,No Discount,0
8224,389,1701,56,1095,US-2025-133046,2025-08-01,Second Class,234.95,5,0.0,32.89300000000001,5,Medium,14.000000000000004,202.057,No Discount,0
8225,796,432,64,1095,US-2025-108791,2025-07-31,Standard Class,543.92,8,0.0,135.98000000000002,4,Medium,25.000000000000007,407.93999999999994,No Discount,0
8226,725,261,79,1096,US-2025-130841,2025-08-01,Standard Class,9.984000000000002,4,0.2,3.6191999999999993,4,Medium,36.249999999999986,6.3648000000000025,Low,0
8227,725,1692,79,1096,US-2025-130841,2025-08-01,Standard Class,14.98,1,0.0,4.1944,4,Medium,27.999999999999996,10.7856,No Discount,0
8228,725,399,79,1096,US-2025-130841,2025-08-01,Standard Class,1145.6,4,0.2,100.24000000000008,4,Medium,8.750000000000007,1045.36,Low,0
8229,340,1441,44,1097,US-2025-115301,2025-08-02,Standard Class,115.96,2,0.0,25.5112,4,Medium,22.0,90.4488,No Discount,0
8230,338,968,329,1097,US-2025-130953,2025-08-03,Standard Class,302.67,3,0.0,72.6408,5,Medium,24.0,230.0292,No Discount,0
8231,652,1519,270,1097,US-2025-101483,2025-08-01,Second Class,34.848000000000006,2,0.2,6.533999999999997,3,Medium,18.74999999999999,28.314000000000007,Low,0
8232,338,48,329,1097,US-2025-130953,2025-08-03,Standard Class,137.62,2,0.0,60.552800000000005,5,Medium,44.0,77.0672,No Discount,0
8233,95,488,128,1097,US-2025-146031,2025-08-01,Second Class,60.12,9,0.0,22.244399999999995,3,Medium,36.99999999999999,37.875600000000006,No Discount,0
8234,652,503,270,1097,US-2025-101483,2025-08-01,Second Class,4.368,3,0.2,0.3822000000000001,3,Medium,8.75,3.9858,Low,0
8235,338,373,329,1097,US-2025-130953,2025-08-03,Standard Class,33.48,2,0.0,16.405199999999997,5,Medium,48.99999999999999,17.0748,No Discount,0
8236,174,1170,119,1097,US-2025-130771,2025-08-03,Standard Class,2.8960000000000004,2,0.2,0.4705999999999998,5,Medium,16.249999999999993,2.4254000000000007,Low,0
8237,61,1639,56,1097,US-2025-113852,2025-08-02,Standard Class,90.57,3,0.0,11.774100000000004,4,Medium,13.000000000000004,78.79589999999999,No Discount,0
8238,174,1400,119,1097,US-2025-130771,2025-08-03,Standard Class,124.79200000000002,1,0.2,15.598999999999991,5,Medium,12.499999999999991,109.19300000000004,Low,0
8239,338,888,329,1097,US-2025-130953,2025-08-03,Standard Class,461.97,3,0.0,133.97129999999996,5,Medium,28.999999999999982,327.9987000000001,No Discount,0
8240,652,1753,270,1097,US-2025-101483,2025-08-01,Second Class,22.0,5,0.2,1.375,3,Medium,6.25,20.625,Low,0
8241,537,426,221,1098,US-2025-155740,2025-08-02,First Class,76.77600000000001,4,0.7,-53.74319999999997,3,Medium,-69.99999999999996,130.51919999999998,High,1
8242,157,93,32,1098,US-2025-167913,2025-08-03,Second Class,26.25,7,0.0,12.599999999999998,4,Medium,47.99999999999999,13.650000000000002,No Discount,0
8243,157,226,32,1098,US-2025-167913,2025-08-03,Second Class,330.4,2,0.0,85.904,4,Medium,26.0,244.496,No Discount,0
8244,712,800,123,1098,US-2025-141103,2025-08-06,Standard Class,89.94999999999999,5,0.0,43.175999999999995,7,Slow,48.0,46.773999999999994,No Discount,0
8245,584,1007,79,1099,US-2025-161102,2025-08-03,First Class,36.96,7,0.0,11.457599999999998,3,Medium,30.999999999999993,25.5024,No Discount,0
8246,473,1618,145,1099,US-2025-165869,2025-08-05,Standard Class,155.88,6,0.0,54.558,5,Medium,35.0,101.322,No Discount,0
8247,163,1265,311,1099,US-2025-147032,2025-08-04,Standard Class,11.01,3,0.0,5.3949,4,Medium,49.0,5.6151,No Discount,0
8248,473,906,145,1099,US-2025-165869,2025-08-05,Standard Class,17.52,4,0.0,8.4096,5,Medium,48.0,9.1104,No Discount,0
8249,163,323,311,1099,US-2025-147032,2025-08-04,Standard Class,849.95,5,0.0,390.977,4,Medium,46.0,458.97300000000007,No Discount,0
8250,163,1610,311,1099,US-2025-147032,2025-08-04,Standard Class,11.54,1,0.0,5.539199999999999,4,Medium,48.0,6.0008,No Discount,0
8251,408,1255,17,1099,US-2025-121909,2025-08-05,Standard Class,54.816,3,0.2,17.815199999999997,5,Medium,32.49999999999999,37.000800000000005,Low,0
8252,584,383,79,1099,US-2025-161102,2025-08-03,First Class,56.56,2,0.0,15.2712,3,Medium,27.0,41.2888,No Discount,0
8253,477,1350,286,1099,US-2025-125752,2025-08-04,Standard Class,41.42400000000001,2,0.2,8.284799999999997,4,Medium,19.99999999999999,33.13920000000001,Low,0
8254,195,1029,17,1099,US-2025-126144,2025-08-05,Standard Class,285.57599999999996,4,0.4,-57.115200000000016,5,Medium,-20.000000000000007,342.6912,Medium,1
8255,690,440,46,1099,US-2025-115805,2025-07-31,Same Day,36.792,1,0.2,4.139099999999999,0,Fast,11.249999999999998,32.6529,Low,0
8256,255,222,457,1100,US-2025-124576,2025-08-04,Second Class,54.89600000000001,2,0.2,18.5274,3,Medium,33.75,36.36860000000001,Low,0
8257,326,1838,119,1100,US-2025-162691,2025-08-07,Standard Class,36.28800000000001,7,0.2,12.7008,6,Slow,34.999999999999986,23.58720000000001,Low,0
8258,706,921,11,1100,US-2025-168942,2025-08-05,Second Class,186.54,3,0.0,50.36580000000001,4,Medium,27.000000000000007,136.17419999999998,No Discount,0
8259,326,1258,119,1100,US-2025-162691,2025-08-07,Standard Class,1439.982,3,0.4,-263.99670000000026,6,Slow,-18.33333333333335,1703.9787,Medium,1
8260,427,432,206,1100,US-2025-133235,2025-08-04,First Class,271.96,5,0.2,16.997500000000016,3,Medium,6.250000000000007,254.9625,Low,0
8261,379,818,46,1100,US-2025-135034,2025-08-03,First Class,95.984,2,0.2,5.999000000000002,2,Fast,6.250000000000003,89.98499999999999,Low,0
8262,699,22,159,1101,US-2025-165386,2025-08-04,First Class,183.372,2,0.3,-36.67439999999999,1,Fast,-19.999999999999993,220.0464,Medium,1
8263,673,402,91,1101,US-2025-168396,2025-08-08,Second Class,123.96,3,0.0,11.156400000000003,5,Medium,9.000000000000002,112.8036,No Discount,0
8264,673,1669,91,1101,US-2025-168396,2025-08-08,Second Class,51.75,5,0.0,24.84,5,Medium,48.0,26.91,No Discount,0
8265,775,225,248,1101,US-2025-163566,2025-08-06,First Class,16.520000000000003,5,0.2,5.368999999999998,3,Medium,32.499999999999986,11.151000000000003,Low,0
8266,209,58,109,1101,US-2025-143175,2025-08-06,Second Class,99.87,3,0.0,23.9688,3,Medium,24.000000000000004,75.9012,No Discount,0
8267,767,1004,35,1101,US-2025-141747,2025-08-08,Second Class,16.06,1,0.0,4.175599999999999,5,Medium,25.999999999999996,11.8844,No Discount,0
8268,589,1507,255,1101,US-2025-140781,2025-08-07,Standard Class,39.816,3,0.2,7.465499999999999,4,Medium,18.749999999999993,32.350500000000004,Low,0
8269,316,88,302,1102,US-2025-146367,2025-08-08,Standard Class,3.3179999999999996,3,0.8,-5.640600000000002,4,Medium,-170.00000000000009,8.9586,High,1
8270,316,1703,618,1102,US-2025-132738,2025-08-07,First Class,8.784,1,0.2,3.1842,3,Medium,36.25,5.5998,Low,0
8271,316,1100,618,1102,US-2025-132738,2025-08-07,First Class,7.968000000000001,2,0.2,2.8884000000000007,3,Medium,36.25000000000001,5.0796,Low,0
8272,103,726,269,1103,US-2025-128328,2025-08-09,Standard Class,125.88,6,0.0,60.4224,4,Medium,48.00000000000001,65.45759999999999,No Discount,0
8273,103,1009,269,1103,US-2025-128328,2025-08-09,Standard Class,133.20000000000002,9,0.0,66.60000000000001,4,Medium,50.0,66.60000000000001,No Discount,0
8274,205,1607,68,1103,US-2025-117695,2025-08-08,First Class,13.76,2,0.0,6.329599999999999,3,Medium,46.0,7.430400000000001,No Discount,0
8275,331,1297,127,1103,US-2025-154676,2025-08-08,First Class,151.056,9,0.2,7.552799999999998,3,Medium,4.999999999999998,143.50320000000002,Low,0
8276,103,1634,269,1103,US-2025-128328,2025-08-09,Standard Class,79.78,2,0.0,29.5186,4,Medium,37.0,50.2614,No Discount,0
8277,10,693,106,1104,US-2025-161200,2025-08-10,Second Class,145.74,3,0.0,23.31840000000001,4,Medium,16.000000000000007,122.4216,No Discount,0
8278,10,914,106,1104,US-2025-161200,2025-08-10,Second Class,15.4,5,0.0,7.392,4,Medium,48.00000000000001,8.008,No Discount,0
8279,150,806,276,1104,US-2025-151981,2025-08-12,Standard Class,227.88,6,0.0,68.36399999999998,6,Slow,29.99999999999999,159.51600000000002,No Discount,0
8280,150,374,276,1104,US-2025-151981,2025-08-12,Standard Class,24.64,8,0.0,11.8272,6,Slow,48.0,12.8128,No Discount,0
8281,741,1760,307,1104,US-2025-136609,2025-08-11,Standard Class,115.296,3,0.2,40.353599999999986,5,Medium,34.999999999999986,74.94240000000002,Low,0
8282,495,1362,188,1104,US-2025-168172,2025-08-10,Standard Class,70.12,4,0.0,21.03599999999999,4,Medium,29.999999999999982,49.08400000000002,No Discount,0
8283,150,1454,276,1104,US-2025-151981,2025-08-12,Standard Class,824.95,5,0.0,247.48499999999993,6,Slow,29.99999999999999,577.4650000000001,No Discount,0
8284,514,1839,601,1105,US-2025-156776,2025-08-11,Standard Class,207.18400000000003,1,0.2,25.897999999999985,4,Medium,12.499999999999991,181.28600000000003,Low,0
8285,514,1434,601,1105,US-2025-156776,2025-08-11,Standard Class,51.75,1,0.0,15.525,4,Medium,30.0,36.225,No Discount,0
8286,514,137,601,1105,US-2025-156776,2025-08-11,Standard Class,1473.1,5,0.0,412.4680000000001,4,Medium,28.000000000000007,1060.6319999999998,No Discount,0
8287,685,1469,98,1105,US-2025-117023,2025-08-12,Standard Class,11.68,2,0.0,5.489599999999999,5,Medium,47.0,6.1904,No Discount,0
8288,685,1416,98,1105,US-2025-117023,2025-08-12,Standard Class,104.8,10,0.0,26.200000000000003,5,Medium,25.000000000000007,78.6,No Discount,0
8289,514,1840,601,1105,US-2025-156776,2025-08-11,Standard Class,31.128000000000004,3,0.2,11.673000000000002,4,Medium,37.5,19.455,Low,0
8290,148,1531,161,1105,US-2025-155999,2025-08-13,Standard Class,13.76,2,0.2,4.644,6,Slow,33.75,9.116,Low,0
8291,514,568,601,1105,US-2025-156776,2025-08-11,Standard Class,11.952000000000002,3,0.2,4.1832,4,Medium,35.0,7.7688000000000015,Low,0
8292,558,146,124,1105,US-2025-115175,2025-08-12,Standard Class,244.55,5,0.0,114.93849999999998,5,Medium,46.999999999999986,129.61150000000004,No Discount,0
8293,514,592,601,1105,US-2025-156776,2025-08-11,Standard Class,24.56,2,0.0,11.5432,4,Medium,47.0,13.016799999999998,No Discount,0
8294,76,1172,217,1105,US-2025-110821,2025-08-08,First Class,118.16,2,0.2,-25.108999999999988,1,Fast,-21.249999999999993,143.26899999999998,Low,1
8295,76,1548,217,1105,US-2025-110821,2025-08-08,First Class,119.448,3,0.2,-13.437900000000006,1,Fast,-11.250000000000004,132.8859,Low,1
8296,206,658,306,1105,US-2025-158344,2025-08-11,Standard Class,63.96,4,0.0,19.827599999999997,4,Medium,30.999999999999993,44.1324,No Discount,0
8297,676,692,270,1105,US-2025-163321,2025-08-11,Second Class,79.992,1,0.2,21.9978,4,Medium,27.500000000000004,57.994200000000006,Low,0
8298,514,1747,601,1105,US-2025-156776,2025-08-11,Standard Class,55.76,4,0.0,7.806400000000004,4,Medium,14.000000000000009,47.953599999999994,No Discount,0
8299,148,602,161,1105,US-2025-155999,2025-08-13,Standard Class,159.96000000000004,5,0.2,17.99549999999998,6,Slow,11.249999999999984,141.96450000000004,Low,0
8300,514,181,601,1105,US-2025-156776,2025-08-11,Standard Class,707.88,3,0.2,44.242500000000035,4,Medium,6.250000000000005,663.6374999999999,Low,0
8301,344,704,213,1106,CA-2025-129322,2025-08-10,Second Class,113.92,2,0.0,33.04,2,Fast,29.002808988764045,80.88,No Discount,0
8302,344,705,213,1106,CA-2025-129322,2025-08-10,Second Class,39.66,2,0.0,11.9,2,Fast,30.00504286434695,27.76,No Discount,0
8303,344,706,213,1106,CA-2025-129322,2025-08-10,Second Class,447.86,7,0.0,210.49,2,Fast,46.99906220693967,237.37,No Discount,0
8304,329,349,288,1107,US-2025-143063,2025-08-15,Standard Class,121.3,2,0.0,25.473,5,Medium,21.0,95.827,No Discount,0
8305,329,428,288,1107,US-2025-143063,2025-08-15,Standard Class,70.08,6,0.0,35.04,5,Medium,50.0,35.04,No Discount,0
8306,583,1221,49,1107,US-2025-145443,2025-08-15,Second Class,177.2,5,0.0,83.28399999999999,5,Medium,47.0,93.916,No Discount,0
8307,329,95,288,1107,US-2025-143063,2025-08-15,Standard Class,1454.4900000000002,9,0.0,378.1674,5,Medium,25.999999999999996,1076.3226000000002,No Discount,0
8308,481,563,428,1108,US-2025-139311,2025-08-13,First Class,9.184,7,0.2,2.869999999999999,2,Fast,31.249999999999993,6.314,Low,0
8309,112,734,132,1108,US-2025-160899,2025-08-13,Second Class,477.51,11,0.0,219.6546,2,Fast,46.0,257.85540000000003,No Discount,0
8310,481,281,428,1108,US-2025-139311,2025-08-13,First Class,12.863999999999995,8,0.8,-22.512,2,Fast,-175.00000000000006,35.376,High,1
8311,481,1056,428,1108,US-2025-139311,2025-08-13,First Class,29.664,4,0.2,10.011599999999998,2,Fast,33.74999999999999,19.652400000000004,Low,0
8312,701,301,59,1108,US-2025-100433,2025-08-16,Standard Class,25.92,4,0.0,12.4416,5,Medium,47.99999999999999,13.478400000000002,No Discount,0
8313,481,321,428,1108,US-2025-139311,2025-08-13,First Class,153.584,2,0.2,13.438599999999994,2,Fast,8.749999999999995,140.1454,Low,0
8314,662,44,254,1109,US-2025-118941,2025-08-12,Same Day,1779.9,5,0.0,373.7789999999998,0,Fast,20.99999999999999,1406.1210000000003,No Discount,0
8315,178,211,550,1109,US-2025-158169,2025-08-15,First Class,54.92,4,0.0,19.7712,3,Medium,36.0,35.1488,No Discount,0
8316,178,1204,550,1109,US-2025-158169,2025-08-15,First Class,542.9399999999999,3,0.0,152.02319999999995,3,Medium,27.999999999999993,390.9168,No Discount,0
8317,662,501,254,1109,US-2025-118941,2025-08-12,Same Day,219.9,5,0.0,59.373000000000005,0,Fast,27.0,160.527,No Discount,0
8318,662,17,254,1109,US-2025-118941,2025-08-12,Same Day,17.52,3,0.0,5.255999999999999,0,Fast,30.0,12.264,No Discount,0
8319,624,791,44,1109,US-2025-152310,2025-08-19,Standard Class,100.704,6,0.2,37.764,7,Slow,37.50000000000001,62.93999999999999,Low,0
8320,365,793,325,1109,US-2025-106537,2025-08-17,Standard Class,20.736000000000004,4,0.2,7.2576,5,Medium,34.99999999999999,13.478400000000004,Low,0
8321,624,1383,44,1109,US-2025-152310,2025-08-19,Standard Class,192.16,4,0.0,92.2368,7,Slow,48.00000000000001,99.9232,No Discount,0
8322,624,646,44,1109,US-2025-152310,2025-08-19,Standard Class,46.74,3,0.0,11.685,7,Slow,25.0,35.055,No Discount,0
8323,624,1587,44,1109,US-2025-152310,2025-08-19,Standard Class,174.95000000000002,5,0.0,12.246500000000005,7,Slow,7.000000000000002,162.70350000000002,No Discount,0
8324,624,1498,44,1109,US-2025-152310,2025-08-19,Standard Class,299.99,1,0.0,89.99699999999999,7,Slow,29.999999999999993,209.993,No Discount,0
8325,624,464,44,1109,US-2025-152310,2025-08-19,Standard Class,242.624,8,0.2,27.295199999999973,7,Slow,11.24999999999999,215.32880000000003,Low,0
8326,290,1545,131,1110,US-2025-128363,2025-08-18,Standard Class,423.648,2,0.2,47.66039999999997,5,Medium,11.249999999999991,375.9876,Low,0
8327,290,1125,131,1110,US-2025-128363,2025-08-18,Standard Class,31.984,1,0.2,0.0,5,Medium,0.0,31.984,Low,0
8328,290,1189,131,1110,US-2025-128363,2025-08-18,Standard Class,272.048,7,0.2,30.605399999999943,5,Medium,11.24999999999998,241.44260000000008,Low,0
8329,148,403,91,1110,US-2025-103828,2025-08-13,Same Day,83.79,7,0.0,22.623299999999997,0,Fast,26.999999999999996,61.166700000000006,No Discount,0
8330,148,144,91,1110,US-2025-103828,2025-08-13,Same Day,59.52,3,0.0,15.4752,0,Fast,25.999999999999996,44.0448,No Discount,0
8331,526,535,29,1110,US-2025-100580,2025-08-20,Standard Class,36.024,3,0.2,11.707799999999995,7,Slow,32.499999999999986,24.31620000000001,Low,0
8332,290,736,131,1110,US-2025-128363,2025-08-18,Standard Class,1614.5820000000003,6,0.7,-1237.8461999999995,5,Medium,-76.66666666666661,2852.4282,High,1
8333,290,846,131,1110,US-2025-128363,2025-08-18,Standard Class,14.76,5,0.2,4.796999999999999,5,Medium,32.49999999999999,9.963,Low,0
8334,290,557,131,1110,US-2025-128363,2025-08-18,Standard Class,24.320000000000004,5,0.2,9.119999999999996,5,Medium,37.49999999999998,15.200000000000008,Low,0
8335,441,1347,60,1110,US-2025-167542,2025-08-20,Standard Class,17.544,3,0.2,5.921099999999998,7,Slow,33.74999999999999,11.6229,Low,0
8336,148,1483,91,1110,US-2025-103828,2025-08-13,Same Day,31.44,3,0.0,8.488800000000001,0,Fast,27.0,22.9512,No Discount,0
8337,148,1670,91,1110,US-2025-103828,2025-08-13,Same Day,31.92,4,0.0,9.256799999999998,0,Fast,28.999999999999993,22.663200000000003,No Discount,0
